Observation id,Total length,Behavior,Start (s),Comment start,Comment stop
04-05-2023_group4_L,1800.87,C,198.62,,
04-05-2023_group4_L,1800.87,C,206.13,,
04-05-2023_group4_L,1800.87,C,211.614,,
04-05-2023_group4_L,1800.87,C,216.12,,
04-05-2023_group4_L,1800.87,C,219.62,,
04-05-2023_group4_L,1800.87,C,221.866,,
04-05-2023_group4_L,1800.87,C,223.87,,
04-05-2023_group4_L,1800.87,C,230.37,,
04-05-2023_group4_L,1800.87,C,233.618,,
04-05-2023_group4_L,1800.87,C,236.12,,
04-05-2023_group4_L,1800.87,C,247.122,,
04-05-2023_group4_L,1800.87,C,251.37,,
04-05-2023_group4_L,1800.87,C,258.614,,
04-05-2023_group4_L,1800.87,C,261.622,,
04-05-2023_group4_L,1800.87,C,263.126,,
04-05-2023_group4_L,1800.87,C,265.12,,
04-05-2023_group4_L,1800.87,C,280.87,,
04-05-2023_group4_L,1800.87,C,286.12,,
04-05-2023_group4_L,1800.87,C,288.37,,
04-05-2023_group4_L,1800.87,C,291.12,,
04-05-2023_group4_L,1800.87,C,294.62,,
04-05-2023_group4_L,1800.87,C,309.116,,
04-05-2023_group4_L,1800.87,C,312.12,,
04-05-2023_group4_L,1800.87,C,315.866,,
04-05-2023_group4_L,1800.87,C,323.87,,
04-05-2023_group4_L,1800.87,C,333.37,,
04-05-2023_group4_L,1800.87,C,337.37,,
04-05-2023_group4_L,1800.87,C,359.618,,
04-05-2023_group4_L,1800.87,C,366.368,,
04-05-2023_group4_L,1800.87,C,367.87,,
04-05-2023_group4_L,1800.87,C,377.364,,
04-05-2023_group4_L,1800.87,C,379.87,,
04-05-2023_group4_L,1800.87,C,384.866,,
04-05-2023_group4_L,1800.87,C,386.866,,
04-05-2023_group4_L,1800.87,C,397.12,,
04-05-2023_group4_L,1800.87,C,408.87,,
04-05-2023_group4_L,1800.87,C,415.63,,
04-05-2023_group4_L,1800.87,C,420.62,,
04-05-2023_group4_L,1800.87,C,425.866,,
04-05-2023_group4_L,1800.87,C,430.12,,
04-05-2023_group4_L,1800.87,C,442.37,,
04-05-2023_group4_L,1800.87,C,447.37,,
04-05-2023_group4_L,1800.87,C,457.116,,
04-05-2023_group4_L,1800.87,C,458.362,,
04-05-2023_group4_L,1800.87,C,462.38,,
04-05-2023_group4_L,1800.87,C,463.63,,
04-05-2023_group4_L,1800.87,C,469.63,,
04-05-2023_group4_L,1800.87,C,473.62,,
04-05-2023_group4_L,1800.87,C,476.62,,
04-05-2023_group4_L,1800.87,C,484.37,,
04-05-2023_group4_L,1800.87,C,495.874,,
04-05-2023_group4_L,1800.87,C,497.62,,
04-05-2023_group4_L,1800.87,C,501.12,,
04-05-2023_group4_L,1800.87,C,504.12,,
04-05-2023_group4_L,1800.87,C,505.364,,
04-05-2023_group4_L,1800.87,C,513.372,,
04-05-2023_group4_L,1800.87,C,518.372,,
04-05-2023_group4_L,1800.87,C,520.37,,
04-05-2023_group4_L,1800.87,C,521.622,,
04-05-2023_group4_L,1800.87,C,530.62,,
04-05-2023_group4_L,1800.87,C,537.62,,
04-05-2023_group4_L,1800.87,C,541.876,,
04-05-2023_group4_L,1800.87,C,551.87,,
04-05-2023_group4_L,1800.87,C,556.62,,
04-05-2023_group4_L,1800.87,C,560.124,,
04-05-2023_group4_L,1800.87,C,579.872,,
04-05-2023_group4_L,1800.87,C,586.622,,
04-05-2023_group4_L,1800.87,C,593.366,,
04-05-2023_group4_L,1800.87,C,598.37,,
04-05-2023_group4_L,1800.87,C,604.626,,
04-05-2023_group4_L,1800.87,C,607.372,,
04-05-2023_group4_L,1800.87,C,611.612,,
04-05-2023_group4_L,1800.87,C,615.114,,
04-05-2023_group4_L,1800.87,C,618.368,,
04-05-2023_group4_L,1800.87,C,626.364,,
04-05-2023_group4_L,1800.87,C,631.376,,
04-05-2023_group4_L,1800.87,C,636.362,,
04-05-2023_group4_L,1800.87,C,641.372,,
04-05-2023_group4_L,1800.87,C,649.868,,
04-05-2023_group4_L,1800.87,C,660.622,,
04-05-2023_group4_L,1800.87,C,686.114,,
04-05-2023_group4_L,1800.87,C,692.62,,
04-05-2023_group4_L,1800.87,C,695.612,,
04-05-2023_group4_L,1800.87,C,697.364,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,719.864,,
04-05-2023_group4_L,1800.87,C,721.622,,
04-05-2023_group4_L,1800.87,C,724.618,,
04-05-2023_group4_L,1800.87,C,727.626,,
04-05-2023_group4_L,1800.87,C,737.618,,
04-05-2023_group4_L,1800.87,C,744.12,,
04-05-2023_group4_L,1800.87,C,754.372,,
04-05-2023_group4_L,1800.87,C,757.368,,
04-05-2023_group4_L,1800.87,C,764.366,,
04-05-2023_group4_L,1800.87,C,770.114,,
04-05-2023_group4_L,1800.87,C,778.366,,
04-05-2023_group4_L,1800.87,C,781.118,,
04-05-2023_group4_L,1800.87,C,783.12,,
04-05-2023_group4_L,1800.87,C,785.618,,
04-05-2023_group4_L,1800.87,C,789.366,,
04-05-2023_group4_L,1800.87,C,793.366,,
04-05-2023_group4_L,1800.87,C,795.868,,
04-05-2023_group4_L,1800.87,C,802.618,,
04-05-2023_group4_L,1800.87,C,810.366,,
04-05-2023_group4_L,1800.87,C,821.12,,
04-05-2023_group4_L,1800.87,C,822.864,,
04-05-2023_group4_L,1800.87,C,832.626,,
04-05-2023_group4_L,1800.87,C,834.868,,
04-05-2023_group4_L,1800.87,C,837.64,,
04-05-2023_group4_L,1800.87,C,842.87,,
04-05-2023_group4_L,1800.87,C,848.372,,
04-05-2023_group4_L,1800.87,C,850.116,,
04-05-2023_group4_L,1800.87,C,852.88,,
04-05-2023_group4_L,1800.87,C,854.876,,
04-05-2023_group4_L,1800.87,C,861.632,,
04-05-2023_group4_L,1800.87,C,863.628,,
04-05-2023_group4_L,1800.87,C,867.126,,
04-05-2023_group4_L,1800.87,C,875.87,,
04-05-2023_group4_L,1800.87,C,882.376,,
04-05-2023_group4_L,1800.87,C,885.626,,
04-05-2023_group4_L,1800.87,C,889.13,,
04-05-2023_group4_L,1800.87,C,892.628,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,895.37,,
04-05-2023_group4_L,1800.87,C,923.87,,
04-05-2023_group4_L,1800.87,C,937.37,,
04-05-2023_group4_L,1800.87,C,942.616,,
04-05-2023_group4_L,1800.87,C,944.374,,
04-05-2023_group4_L,1800.87,C,959.616,,
04-05-2023_group4_L,1800.87,C,966.368,,
04-05-2023_group4_L,1800.87,C,967.874,,
04-05-2023_group4_L,1800.87,C,971.622,,
04-05-2023_group4_L,1800.87,C,985.862,,
04-05-2023_group4_L,1800.87,C,998.37,,
04-05-2023_group4_L,1800.87,C,1000.616,,
04-05-2023_group4_L,1800.87,C,1009.118,,
04-05-2023_group4_L,1800.87,C,1017.87,,
04-05-2023_group4_L,1800.87,C,1025.62,,
04-05-2023_group4_L,1800.87,C,1028.12,,
04-05-2023_group4_L,1800.87,C,1029.38,,
04-05-2023_group4_L,1800.87,C,1031.13,,
04-05-2023_group4_L,1800.87,C,1034.874,,
04-05-2023_group4_L,1800.87,C,1043.876,,
04-05-2023_group4_L,1800.87,C,1046.614,,
04-05-2023_group4_L,1800.87,C,1048.864,,
04-05-2023_group4_L,1800.87,C,1059.374,,
04-05-2023_group4_L,1800.87,C,1063.12,,
04-05-2023_group4_L,1800.87,C,1065.622,,
04-05-2023_group4_L,1800.87,C,1067.372,,
04-05-2023_group4_L,1800.87,C,1069.368,,
04-05-2023_group4_L,1800.87,C,1073.64,,
04-05-2023_group4_L,1800.87,C,1077.124,,
04-05-2023_group4_L,1800.87,C,1080.87,,
04-05-2023_group4_L,1800.87,C,1083.12,,
04-05-2023_group4_L,1800.87,C,1086.12,,
04-05-2023_group4_L,1800.87,C,1088.622,,
04-05-2023_group4_L,1800.87,C,1093.124,,
04-05-2023_group4_L,1800.87,C,1095.63,,
04-05-2023_group4_L,1800.87,C,1111.614,,
04-05-2023_group4_L,1800.87,C,1116.372,,
04-05-2023_group4_L,1800.87,C,1118.368,,
04-05-2023_group4_L,1800.87,C,1119.122,,
04-05-2023_group4_L,1800.87,L,1121.626,,
04-05-2023_group4_L,1800.87,C,1124.372,,
04-05-2023_group4_L,1800.87,C,1127.868,,
04-05-2023_group4_L,1800.87,C,1134.37,,
04-05-2023_group4_L,1800.87,C,1139.62,,
04-05-2023_group4_L,1800.87,C,1160.362,,
04-05-2023_group4_L,1800.87,C,1167.368,,
04-05-2023_group4_L,1800.87,C,1169.124,,
04-05-2023_group4_L,1800.87,C,1173.116,,
04-05-2023_group4_L,1800.87,C,1178.866,,
04-05-2023_group4_L,1800.87,C,1187.616,,
04-05-2023_group4_L,1800.87,C,1189.366,,
04-05-2023_group4_L,1800.87,C,1192.112,,
04-05-2023_group4_L,1800.87,C,1195.866,,
04-05-2023_group4_L,1800.87,C,1203.87,,
04-05-2023_group4_L,1800.87,C,1206.62,,
04-05-2023_group4_L,1800.87,C,1216.88,,
04-05-2023_group4_L,1800.87,C,1219.362,,
04-05-2023_group4_L,1800.87,C,1225.62,,
04-05-2023_group4_L,1800.87,C,1230.87,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,1234.872,,
04-05-2023_group4_L,1800.87,C,1247.114,,
04-05-2023_group4_L,1800.87,C,1254.372,,
04-05-2023_group4_L,1800.87,C,1257.116,,
04-05-2023_group4_L,1800.87,C,1263.872,,
04-05-2023_group4_L,1800.87,C,1269.122,,
04-05-2023_group4_L,1800.87,C,1271.368,,
04-05-2023_group4_L,1800.87,C,1282.87,,
04-05-2023_group4_L,1800.87,C,1284.12,,
04-05-2023_group4_L,1800.87,C,1286.87,,
04-05-2023_group4_L,1800.87,C,1290.114,,
04-05-2023_group4_L,1800.87,C,1291.874,,
04-05-2023_group4_L,1800.87,L,1293.622,,
04-05-2023_group4_L,1800.87,C,1298.868,,
04-05-2023_group4_L,1800.87,C,1302.614,,
04-05-2023_group4_L,1800.87,C,1306.87,,
04-05-2023_group4_L,1800.87,C,1311.366,,
04-05-2023_group4_L,1800.87,C,1316.366,,
04-05-2023_group4_L,1800.87,C,1329.366,,
04-05-2023_group4_L,1800.87,C,1338.12,,
04-05-2023_group4_L,1800.87,C,1340.114,,
04-05-2023_group4_L,1800.87,C,1342.366,,
04-05-2023_group4_L,1800.87,C,1353.618,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,1366.118,,
04-05-2023_group4_L,1800.87,C,1372.876,,
04-05-2023_group4_L,1800.87,C,1388.362,,
04-05-2023_group4_L,1800.87,C,1391.862,,
04-05-2023_group4_L,1800.87,C,1403.12,,
04-05-2023_group4_L,1800.87,C,1406.362,,
04-05-2023_group4_L,1800.87,C,1409.866,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,1420.868,,
04-05-2023_group4_L,1800.87,C,1432.118,,
04-05-2023_group4_L,1800.87,C,1437.616,,
04-05-2023_group4_L,1800.87,C,1440.37,,
04-05-2023_group4_L,1800.87,C,1443.114,,
04-05-2023_group4_L,1800.87,C,1450.62,,
04-05-2023_group4_L,1800.87,C,1454.368,,
04-05-2023_group4_L,1800.87,C,1456.618,,
04-05-2023_group4_L,1800.87,C,1464.372,,
04-05-2023_group4_L,1800.87,C,1467.868,,
04-05-2023_group4_L,1800.87,C,1470.374,,
04-05-2023_group4_L,1800.87,C,1479.12,,
04-05-2023_group4_L,1800.87,C,1491.622,,
04-05-2023_group4_L,1800.87,C,1499.868,,
04-05-2023_group4_L,1800.87,C,1503.63,,
04-05-2023_group4_L,1800.87,C,1507.118,,
04-05-2023_group4_L,1800.87,C,1512.366,,
04-05-2023_group4_L,1800.87,C,1516.118,,
04-05-2023_group4_L,1800.87,C,1517.368,,
04-05-2023_group4_L,1800.87,C,1518.618,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,1527.12,,
04-05-2023_group4_L,1800.87,C,1528.87,,
04-05-2023_group4_L,1800.87,C,1531.366,,
04-05-2023_group4_L,1800.87,C,1536.87,,
04-05-2023_group4_L,1800.87,C,1543.37,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,1567.87,,
04-05-2023_group4_L,1800.87,C,1573.368,,
04-05-2023_group4_L,1800.87,C,1578.872,,
04-05-2023_group4_L,1800.87,C,1585.118,,
04-05-2023_group4_L,1800.87,C,1590.618,,
04-05-2023_group4_L,1800.87,C,1591.372,,
04-05-2023_group4_L,1800.87,C,1603.616,,
04-05-2023_group4_L,1800.87,C,1607.116,,
04-05-2023_group4_L,1800.87,C,1609.618,,
04-05-2023_group4_L,1800.87,C,1614.616,,
04-05-2023_group4_L,1800.87,C,1617.124,,
04-05-2023_group4_L,1800.87,C,1618.62,,
04-05-2023_group4_L,1800.87,C,1624.862,,
04-05-2023_group4_L,1800.87,C,1628.116,,
04-05-2023_group4_L,1800.87,C,1636.622,,
04-05-2023_group4_L,1800.87,C,1639.114,,
04-05-2023_group4_L,1800.87,C,1652.372,EXTENDED BOUT,
04-05-2023_group4_L,1800.87,C,1666.612,,
04-05-2023_group4_L,1800.87,C,1672.114,,
04-05-2023_group4_L,1800.87,C,1681.868,,
04-05-2023_group4_L,1800.87,C,1685.114,,
04-05-2023_group4_L,1800.87,C,1712.118,,
04-05-2023_group4_L,1800.87,C,1747.118,,
04-05-2023_group4_L,1800.87,C,1756.366,,
04-05-2023_group4_L,1800.87,C,1769.364,,
04-05-2023_group4_L,1800.87,C,1776.618,,
04-05-2023_group4_L,1800.87,C,1787.122,,
04-05-2023_group4_L,1800.87,C,1790.366,,
04-05-2023_group4_R,1800.87,C,5.154,,
04-05-2023_group4_R,1800.87,C,26.41,,
04-05-2023_group4_R,1800.87,C,36.367,,
04-05-2023_group4_R,1800.87,C,70.869,,
04-05-2023_group4_R,1800.87,C,74.619,,
04-05-2023_group4_R,1800.87,C,124.869,EXTENDED BOUT,
04-05-2023_group4_R,1800.87,C,126.871,,
04-05-2023_group4_R,1800.87,C,131.867,,
04-05-2023_group4_R,1800.87,C,146.365,,
04-05-2023_group4_R,1800.87,C,155.119,,
04-05-2023_group4_R,1800.87,C,174.369,,
04-05-2023_group4_R,1800.87,C,177.619,,
04-05-2023_group4_R,1800.87,C,188.871,,
04-05-2023_group4_R,1800.87,C,193.113,,
04-05-2023_group4_R,1800.87,C,198.363,,
04-05-2023_group4_R,1800.87,C,235.117,,
04-05-2023_group4_R,1800.87,C,240.615,,
04-05-2023_group4_R,1800.87,C,257.119,,
04-05-2023_group4_R,1800.87,C,334.121,,
04-05-2023_group4_R,1800.87,C,364.367,,
04-05-2023_group4_R,1800.87,C,368.621,,
04-05-2023_group4_R,1800.87,C,373.625,,
04-05-2023_group4_R,1800.87,C,402.373,,
04-05-2023_group4_R,1800.87,C,407.115,,
04-05-2023_group4_R,1800.87,C,414.115,,
04-05-2023_group4_R,1800.87,C,417.623,,
04-05-2023_group4_R,1800.87,L,434.615,,
04-05-2023_group4_R,1800.87,C,437.121,,
04-05-2023_group4_R,1800.87,C,480.119,,
04-05-2023_group4_R,1800.87,C,488.615,,
04-05-2023_group4_R,1800.87,C,492.865,,
04-05-2023_group4_R,1800.87,C,510.863,,
04-05-2023_group4_R,1800.87,C,521.619,,
04-05-2023_group4_R,1800.87,C,548.367,,
04-05-2023_group4_R,1800.87,C,552.115,,
04-05-2023_group4_R,1800.87,C,561.623,,
04-05-2023_group4_R,1800.87,L,563.115,,
04-05-2023_group4_R,1800.87,C,569.363,,
04-05-2023_group4_R,1800.87,C,572.119,,
04-05-2023_group4_R,1800.87,C,582.367,,
04-05-2023_group4_R,1800.87,C,590.365,,
04-05-2023_group4_R,1800.87,C,595.867,,
04-05-2023_group4_R,1800.87,C,602.115,,
04-05-2023_group4_R,1800.87,C,613.115,,
04-05-2023_group4_R,1800.87,C,620.369,,
04-05-2023_group4_R,1800.87,C,621.615,,
04-05-2023_group4_R,1800.87,C,627.365,,
04-05-2023_group4_R,1800.87,C,640.117,,
04-05-2023_group4_R,1800.87,C,643.871,,
04-05-2023_group4_R,1800.87,C,669.617,,
04-05-2023_group4_R,1800.87,C,671.369,,
04-05-2023_group4_R,1800.87,C,686.117,,
04-05-2023_group4_R,1800.87,C,697.119,,
04-05-2023_group4_R,1800.87,C,700.865,,
04-05-2023_group4_R,1800.87,C,709.621,,
04-05-2023_group4_R,1800.87,C,716.621,,
04-05-2023_group4_R,1800.87,C,719.121,,
04-05-2023_group4_R,1800.87,C,723.619,,
04-05-2023_group4_R,1800.87,C,732.867,,
04-05-2023_group4_R,1800.87,C,736.617,,
04-05-2023_group4_R,1800.87,C,755.117,,
04-05-2023_group4_R,1800.87,C,789.115,,
04-05-2023_group4_R,1800.87,C,811.621,,
04-05-2023_group4_R,1800.87,C,818.869,,
04-05-2023_group4_R,1800.87,C,824.867,,
04-05-2023_group4_R,1800.87,C,838.371,,
04-05-2023_group4_R,1800.87,C,840.869,,
04-05-2023_group4_R,1800.87,C,849.113,,
04-05-2023_group4_R,1800.87,C,855.115,,
04-05-2023_group4_R,1800.87,C,858.863,,
04-05-2023_group4_R,1800.87,C,865.125,,
04-05-2023_group4_R,1800.87,C,867.621,,
04-05-2023_group4_R,1800.87,C,880.873,,
04-05-2023_group4_R,1800.87,C,893.363,,
04-05-2023_group4_R,1800.87,C,896.625,,
04-05-2023_group4_R,1800.87,C,922.373,,
04-05-2023_group4_R,1800.87,C,924.613,,
04-05-2023_group4_R,1800.87,C,927.621,,
04-05-2023_group4_R,1800.87,C,930.871,,
04-05-2023_group4_R,1800.87,C,940.119,,
04-05-2023_group4_R,1800.87,C,945.113,,
04-05-2023_group4_R,1800.87,C,973.363,,
04-05-2023_group4_R,1800.87,C,978.367,,
04-05-2023_group4_R,1800.87,C,994.617,,
04-05-2023_group4_R,1800.87,C,1000.617,,
04-05-2023_group4_R,1800.87,C,1005.115,,
04-05-2023_group4_R,1800.87,C,1017.117,,
04-05-2023_group4_R,1800.87,C,1020.863,,
04-05-2023_group4_R,1800.87,C,1029.367,,
04-05-2023_group4_R,1800.87,C,1035.869,,
04-05-2023_group4_R,1800.87,C,1039.617,,
04-05-2023_group4_R,1800.87,C,1048.363,,
04-05-2023_group4_R,1800.87,C,1052.615,,
04-05-2023_group4_R,1800.87,C,1055.869,,
04-05-2023_group4_R,1800.87,C,1081.863,,
04-05-2023_group4_R,1800.87,C,1083.621,,
04-05-2023_group4_R,1800.87,C,1093.623,,
04-05-2023_group4_R,1800.87,C,1099.869,,
04-05-2023_group4_R,1800.87,C,1114.863,,
04-05-2023_group4_R,1800.87,C,1116.371,,
04-05-2023_group4_R,1800.87,C,1121.117,,
04-05-2023_group4_R,1800.87,C,1129.363,,
04-05-2023_group4_R,1800.87,C,1132.365,,
04-05-2023_group4_R,1800.87,C,1144.117,,
04-05-2023_group4_R,1800.87,C,1150.867,,
04-05-2023_group4_R,1800.87,C,1156.365,,
04-05-2023_group4_R,1800.87,C,1177.863,,
04-05-2023_group4_R,1800.87,C,1182.365,,
04-05-2023_group4_R,1800.87,C,1187.865,,
04-05-2023_group4_R,1800.87,C,1194.363,,
04-05-2023_group4_R,1800.87,C,1195.875,,
04-05-2023_group4_R,1800.87,C,1198.365,,
04-05-2023_group4_R,1800.87,C,1201.867,,
04-05-2023_group4_R,1800.87,C,1212.367,,
04-05-2023_group4_R,1800.87,C,1222.615,,
04-05-2023_group4_R,1800.87,C,1225.615,,
04-05-2023_group4_R,1800.87,C,1234.619,,
04-05-2023_group4_R,1800.87,C,1243.113,,
04-05-2023_group4_R,1800.87,C,1249.619,,
04-05-2023_group4_R,1800.87,C,1252.371,,
04-05-2023_group4_R,1800.87,C,1275.365,,
04-05-2023_group4_R,1800.87,C,1276.365,,
04-05-2023_group4_R,1800.87,C,1281.117,,
04-05-2023_group4_R,1800.87,C,1282.867,,
04-05-2023_group4_R,1800.87,C,1284.365,,
04-05-2023_group4_R,1800.87,C,1319.867,,
04-05-2023_group4_R,1800.87,C,1322.375,,
04-05-2023_group4_R,1800.87,C,1326.365,,
04-05-2023_group4_R,1800.87,C,1329.367,,
04-05-2023_group4_R,1800.87,C,1340.363,,
04-05-2023_group4_R,1800.87,C,1346.373,,
04-05-2023_group4_R,1800.87,C,1362.133,,
04-05-2023_group4_R,1800.87,C,1366.619,,
04-05-2023_group4_R,1800.87,C,1383.363,,
04-05-2023_group4_R,1800.87,C,1393.623,,
04-05-2023_group4_R,1800.87,C,1395.117,,
04-05-2023_group4_R,1800.87,C,1399.621,,
04-05-2023_group4_R,1800.87,C,1401.867,,
04-05-2023_group4_R,1800.87,C,1413.871,,
04-05-2023_group4_R,1800.87,C,1445.617,,
04-05-2023_group4_R,1800.87,C,1453.869,,
04-05-2023_group4_R,1800.87,C,1457.629,,
04-05-2023_group4_R,1800.87,C,1476.369,,
04-05-2023_group4_R,1800.87,C,1478.865,,
04-05-2023_group4_R,1800.87,C,1480.865,,
04-05-2023_group4_R,1800.87,C,1493.365,,
04-05-2023_group4_R,1800.87,C,1501.119,,
04-05-2023_group4_R,1800.87,C,1505.365,,
04-05-2023_group4_R,1800.87,C,1512.867,,
04-05-2023_group4_R,1800.87,C,1518.869,,
04-05-2023_group4_R,1800.87,C,1522.871,,
04-05-2023_group4_R,1800.87,C,1528.365,,
04-05-2023_group4_R,1800.87,C,1532.365,,
04-05-2023_group4_R,1800.87,C,1552.365,,
04-05-2023_group4_R,1800.87,C,1568.371,,
04-05-2023_group4_R,1800.87,C,1570.365,,
04-05-2023_group4_R,1800.87,C,1579.867,,
04-05-2023_group4_R,1800.87,C,1587.877,,
04-05-2023_group4_R,1800.87,C,1591.617,,
04-05-2023_group4_R,1800.87,C,1593.617,,
04-05-2023_group4_R,1800.87,C,1622.367,,
04-05-2023_group4_R,1800.87,C,1624.863,,
04-05-2023_group4_R,1800.87,C,1636.119,,
04-05-2023_group4_R,1800.87,C,1661.617,,
04-05-2023_group4_R,1800.87,C,1676.367,,
04-05-2023_group4_R,1800.87,C,1683.365,,
04-05-2023_group4_R,1800.87,C,1689.629,,
04-05-2023_group4_R,1800.87,C,1701.115,,
04-05-2023_group4_R,1800.87,C,1703.119,,
04-05-2023_group4_R,1800.87,C,1707.635,,
04-05-2023_group4_R,1800.87,C,1712.865,,
04-05-2023_group4_R,1800.87,C,1716.869,,
04-05-2023_group4_R,1800.87,C,1719.865,,
04-05-2023_group4_R,1800.87,C,1723.363,,
04-05-2023_group4_R,1800.87,C,1743.865,,
04-05-2023_group4_R,1800.87,C,1746.123,,
04-05-2023_group4_R,1800.87,C,1746.871,,
04-05-2023_group4_R,1800.87,C,1749.371,,
04-05-2023_group4_R,1800.87,C,1751.875,,
04-05-2023_group4_R,1800.87,C,1774.121,,
04-05-2023_group4_R,1800.87,C,1776.617,,
04-05-2023_group4_R,1800.87,C,1788.373,,
04-05-2023_group4_R,1800.87,C,1790.115,,
04-08-2023_group3_L,1800.79,C,0.153,,
04-08-2023_group3_L,1800.79,C,2.406,,
04-08-2023_group3_L,1800.79,C,12.658,,
04-08-2023_group3_L,1800.79,C,21.904,,
04-08-2023_group3_L,1800.79,C,24.41,,
04-08-2023_group3_L,1800.79,C,25.658,,
04-08-2023_group3_L,1800.79,C,28.658,,
04-08-2023_group3_L,1800.79,L,30.406,,
04-08-2023_group3_L,1800.79,C,31.658,,
04-08-2023_group3_L,1800.79,C,33.156,,
04-08-2023_group3_L,1800.79,C,34.656,,
04-08-2023_group3_L,1800.79,C,46.906,,
04-08-2023_group3_L,1800.79,C,59.662,,
04-08-2023_group3_L,1800.79,C,90.904,,
04-08-2023_group3_L,1800.79,C,93.404,,
04-08-2023_group3_L,1800.79,C,129.412,,
04-08-2023_group3_L,1800.79,C,133.404,,
04-08-2023_group3_L,1800.79,C,137.402,,
04-08-2023_group3_L,1800.79,C,148.404,,
04-08-2023_group3_L,1800.79,C,169.902,,
04-08-2023_group3_L,1800.79,C,174.156,,
04-08-2023_group3_L,1800.79,C,180.404,,
04-08-2023_group3_L,1800.79,C,184.654,,
04-08-2023_group3_L,1800.79,C,189.904,,
04-08-2023_group3_L,1800.79,C,199.656,,
04-08-2023_group3_L,1800.79,C,200.908,,
04-08-2023_group3_L,1800.79,C,211.406,,
04-08-2023_group3_L,1800.79,C,215.658,,
04-08-2023_group3_L,1800.79,C,251.404,,
04-08-2023_group3_L,1800.79,C,252.904,,
04-08-2023_group3_L,1800.79,C,267.402,,
04-08-2023_group3_L,1800.79,C,277.404,,
04-08-2023_group3_L,1800.79,C,284.658,,
04-08-2023_group3_L,1800.79,C,289.904,,
04-08-2023_group3_L,1800.79,C,293.66,,
04-08-2023_group3_L,1800.79,C,302.154,,
04-08-2023_group3_L,1800.79,C,307.654,,
04-08-2023_group3_L,1800.79,C,313.656,,
04-08-2023_group3_L,1800.79,C,329.162,,
04-08-2023_group3_L,1800.79,C,335.404,,
04-08-2023_group3_L,1800.79,C,338.406,,
04-08-2023_group3_L,1800.79,C,371.902,,
04-08-2023_group3_L,1800.79,C,373.654,,
04-08-2023_group3_L,1800.79,C,387.408,,
04-08-2023_group3_L,1800.79,C,391.656,,
04-08-2023_group3_L,1800.79,C,393.656,,
04-08-2023_group3_L,1800.79,C,399.66,,
04-08-2023_group3_L,1800.79,C,411.43,,
04-08-2023_group3_L,1800.79,C,413.906,,
04-08-2023_group3_L,1800.79,C,416.912,,
04-08-2023_group3_L,1800.79,C,445.662,,
04-08-2023_group3_L,1800.79,C,460.406,,
04-08-2023_group3_L,1800.79,C,463.906,,
04-08-2023_group3_L,1800.79,C,467.658,,
04-08-2023_group3_L,1800.79,C,470.904,,
04-08-2023_group3_L,1800.79,C,474.656,,
04-08-2023_group3_L,1800.79,C,480.912,,
04-08-2023_group3_L,1800.79,C,483.154,,
04-08-2023_group3_L,1800.79,C,491.904,,
04-08-2023_group3_L,1800.79,C,494.402,,
04-08-2023_group3_L,1800.79,C,501.904,,
04-08-2023_group3_L,1800.79,C,522.656,,
04-08-2023_group3_L,1800.79,C,541.406,,
04-08-2023_group3_L,1800.79,C,546.406,,
04-08-2023_group3_L,1800.79,C,572.404,,
04-08-2023_group3_L,1800.79,C,577.406,,
04-08-2023_group3_L,1800.79,C,579.656,,
04-08-2023_group3_L,1800.79,C,590.152,,
04-08-2023_group3_L,1800.79,C,595.66,,
04-08-2023_group3_L,1800.79,C,601.66,,
04-08-2023_group3_L,1800.79,C,606.662,EXTENDED BOUT,
04-08-2023_group3_L,1800.79,C,613.656,,
04-08-2023_group3_L,1800.79,C,617.154,,
04-08-2023_group3_L,1800.79,C,625.156,,
04-08-2023_group3_L,1800.79,C,705.656,,
04-08-2023_group3_L,1800.79,C,717.912,,
04-08-2023_group3_L,1800.79,C,719.664,,
04-08-2023_group3_L,1800.79,C,724.156,,
04-08-2023_group3_L,1800.79,C,731.16,,
04-08-2023_group3_L,1800.79,C,736.906,,
04-08-2023_group3_L,1800.79,C,752.904,,
04-08-2023_group3_L,1800.79,C,765.41,,
04-08-2023_group3_L,1800.79,C,767.406,,
04-08-2023_group3_L,1800.79,C,769.16,,
04-08-2023_group3_L,1800.79,C,773.662,,
04-08-2023_group3_L,1800.79,C,781.91,,
04-08-2023_group3_L,1800.79,C,784.412,,
04-08-2023_group3_L,1800.79,C,789.914,,
04-08-2023_group3_L,1800.79,C,799.906,,
04-08-2023_group3_L,1800.79,C,801.404,,
04-08-2023_group3_L,1800.79,C,806.658,,
04-08-2023_group3_L,1800.79,C,811.404,,
04-08-2023_group3_L,1800.79,C,823.662,,
04-08-2023_group3_L,1800.79,C,835.152,,
04-08-2023_group3_L,1800.79,C,837.404,,
04-08-2023_group3_L,1800.79,C,839.904,,
04-08-2023_group3_L,1800.79,C,847.91,,
04-08-2023_group3_L,1800.79,C,858.412,,
04-08-2023_group3_L,1800.79,C,863.4,,
